湖北电信,#genre#
安徽卫视,http://60.176.127.140:55555/udp/233.50.201.62:5140
山东卫视,http://60.176.127.140:55555/udp/233.50.201.64:5140
青海卫视,http://60.176.127.140:55555/udp/233.50.201.65:5140
重庆卫视,http://60.176.127.140:55555/udp/233.50.201.66:5140
东方卫视,http://60.176.127.140:55555/udp/233.50.201.68:5140
贵州卫视,http://60.176.127.140:55555/udp/233.50.201.69:5140
西藏卫视,http://60.176.127.140:55555/udp/233.50.201.70:5140
兵团卫视,http://60.176.127.140:55555/udp/233.50.201.72:5140
都市剧场,http://60.176.127.140:55555/udp/233.50.200.11:5140
都市剧场,http://60.176.127.140:55555/udp/233.50.201.190:5140
欢笑剧场,http://60.176.127.140:55555/udp/233.50.200.229:5140
欢笑剧场,http://60.176.127.140:55555/udp/233.50.201.189:5140
动漫秀场,http://60.176.127.140:55555/udp/233.50.200.12:5140
动漫秀场,http://60.176.127.140:55555/udp/233.50.201.184:5140
游戏风云,http://60.176.127.140:55555/udp/233.50.200.14:5140
游戏风云,http://60.176.127.140:55555/udp/233.50.201.183:5140
生活时尚,http://60.176.127.140:55555/udp/233.50.200.15:5140
生活时尚,http://60.176.127.140:55555/udp/233.50.201.187:5140
法治天地,http://60.176.127.140:55555/udp/233.50.200.120:5140
法治天地,http://60.176.127.140:55555/udp/233.50.201.191:5140
金色学堂,http://60.176.127.140:55555/udp/233.50.200.122:5140
金色学堂,http://60.176.127.140:55555/udp/233.50.201.186:5140
快乐垂钓,http://60.176.127.140:55555/udp/233.50.200.123:5140
快乐垂钓,http://60.176.127.140:55555/udp/233.50.201.109:5140
茶频道台,http://60.176.127.140:55555/udp/233.50.200.124:5140
茶频道台,http://60.176.127.140:55555/udp/233.50.201.188:5140
第一财经,http://60.176.127.140:55555/udp/233.50.200.125:5140
乐游纪实,http://60.176.127.140:55555/udp/233.50.200.148:5140
乐游纪实,http://60.176.127.140:55555/udp/233.50.201.185:5140
教育四套,http://60.176.127.140:55555/udp/233.50.200.162:5140
新视觉台,http://60.176.127.140:55555/udp/233.50.201.244:5140
优优宝贝,http://60.176.127.140:55555/udp/233.50.202.24:5140
晴彩竞技,http://60.176.127.140:55555/udp/233.50.201.193:5140
晴彩竞技,http://60.176.127.140:55555/udp/233.50.202.26:5140
晴彩篮球,http://60.176.127.140:55555/udp/233.50.201.194:5140
晴彩篮球,http://60.176.127.140:55555/udp/233.50.202.27:5140
晴彩羽毛球,http://60.176.127.140:55555/udp/233.50.201.195:5140
晴彩羽毛球,http://60.176.127.140:55555/udp/233.50.202.28:5140
晴彩广场舞,http://60.176.127.140:55555/udp/233.50.201.226:5140
晴彩广场舞,http://60.176.127.140:55555/udp/233.50.202.29:5140
轮播频道,http://60.176.127.140:55555/udp/233.50.201.116:5140
轮播频道,http://60.176.127.140:55555/udp/233.50.201.117:5140
直播,http://60.176.127.140:55555/udp/233.50.200.223:5140
浙江经济,http://60.176.127.140:55555/udp/233.50.201.133:5140
之江纪录,http://60.176.127.140:55555/udp/233.50.202.25:5140
温州新闻,http://60.176.127.140:55555/udp/233.50.201.87:5140
绍兴新闻,http://60.176.127.140:55555/udp/233.50.201.156:5140
衢州新闻,http://60.176.127.140:55555/udp/233.50.201.155:5140
台州新闻,http://60.176.127.140:55555/udp/233.50.201.157:5140
湖州新闻,http://60.176.127.140:55555/udp/233.50.201.158:5140
金华新闻,http://60.176.127.140:55555/udp/233.50.201.161:5140
丽水新闻,http://60.176.127.140:55555/udp/233.50.201.162:5140
嘉兴新闻,http://60.176.127.140:55555/udp/233.50.201.163:5140
桐乡新闻,http://60.176.127.140:55555/udp/233.50.201.169:5140
CETV-4,http://60.176.127.140:55555/udp/233.50.200.162:5140
东方卫视,http://60.176.127.140:55555/udp/233.50.200.248:5140
中国蓝直播,http://60.176.127.140:55555/udp/233.50.201.193:5140
CGTN西班牙,http://60.176.127.140:55555/udp/233.50.201.36:5140
CGTN法语,http://60.176.127.140:55555/udp/233.50.201.37:5140
CGTN阿拉伯,http://60.176.127.140:55555/udp/233.50.201.38:5140
CGTN俄语,http://60.176.127.140:55555/udp/233.50.201.39:5140
金鹰卡通,http://60.176.127.140:55555/udp/233.50.201.73:5140
哈哈炫动,http://60.176.127.140:55555/udp/233.50.201.74:5140
发现之旅,http://60.176.127.140:55555/udp/233.50.201.98:5140
少儿,http://60.176.127.140:55555/udp/233.50.201.20:5140
CETV1,http://60.176.127.140:55555/udp/233.50.201.75:5140
CGTN,http://60.176.127.140:55555/udp/233.50.201.126:5140
杭州综合,http://60.176.127.140:55555/udp/233.50.201.173:5140
杭州明珠,http://60.176.127.140:55555/udp/233.50.201.174:5140
杭州生活,http://60.176.127.140:55555/udp/233.50.201.175:5140
杭州影视,http://60.176.127.140:55555/udp/233.50.201.176:5140
杭州青少,http://60.176.127.140:55555/udp/233.50.201.177:5140
杭州导视,http://60.176.127.140:55555/udp/233.50.201.182:5140
宁波综合,http://60.176.127.140:55555/udp/233.50.201.168:5140
宁波生活,http://60.176.127.140:55555/udp/233.50.201.178:5140
宁波文体,http://60.176.127.140:55555/udp/233.50.201.179:5140
宁波影视,http://60.176.127.140:55555/udp/233.50.201.180:5140
宁波少儿,http://60.176.127.140:55555/udp/233.50.201.181:5140
温州综合,http://60.176.127.140:55555/udp/233.50.201.87:5140
绍兴综合,http://60.176.127.140:55555/udp/233.50.201.156:5140
衢州综合,http://60.176.127.140:55555/udp/233.50.202.11:5140
衢州公共,http://60.176.127.140:55555/udp/233.50.202.12:5140
丽水新闻综合,http://60.176.127.140:55555/udp/233.50.201.162:5140
中国蓝直播,http://60.176.127.140:55555/udp/233.50.201.108:5140
浙江之声广播,http://60.176.127.140:55555/udp/233.50.201.79:5140
浙江新闻广播,http://60.176.127.140:55555/udp/233.50.201.80:5140
经济频道广播,http://60.176.127.140:55555/udp/233.50.201.81:5140
音乐调频广播,http://60.176.127.140:55555/udp/233.50.201.82:5140
交通之声广播,http://60.176.127.140:55555/udp/233.50.201.83:5140
旅游之声广播,http://60.176.127.140:55555/udp/233.50.201.84:5140
城市之声广播,http://60.176.127.140:55555/udp/233.50.201.85:5140
民生资讯广播,http://60.176.127.140:55555/udp/233.50.201.86:5140
浙江卫视,http://125.121.9.110:8500/udp/233.50.201.100:5140
浙江钱江,http://125.121.9.110:8500/udp/233.50.201.132:5140
浙江生活,http://125.121.9.110:8500/udp/233.50.201.133:5140
浙江教育,http://125.121.9.110:8500/udp/233.50.201.134:5140
浙江民生,http://125.121.9.110:8500/udp/233.50.201.136:5140
浙江新闻,http://125.121.9.110:8500/udp/233.50.201.137:5140
浙江少儿,http://125.121.9.110:8500/udp/233.50.201.138:5140
浙江纪录,http://125.121.9.110:8500/udp/233.50.202.25:5140
CCTV1,http://125.121.9.110:8500/udp/233.50.200.99:5140
CCTV1,http://125.121.9.110:8500/udp/233.50.200.130:5140
CCTV1,http://125.121.9.110:8500/udp/233.50.200.143:5140
CCTV1,http://125.121.9.110:8500/udp/233.50.201.118:5140
CCTV1,http://125.121.9.110:8500/udp/233.50.201.222:5140
CCTV1,http://125.121.9.110:8500/udp/233.50.201.88:5140
CCTV1,http://125.121.9.110:8500/udp/233.50.201.92:5140
CCTV1,http://125.121.9.110:8500/udp/233.50.201.94:5140
CCTV1,http://125.121.9.110:8500/udp/233.50.201.96:5140
CCTV1,http://125.121.9.110:8500/udp/233.50.201.95:5140
CCTV1,http://125.121.9.110:8500/udp/233.50.201.97:5140
CCTV1,http://125.121.9.110:8500/udp/233.50.201.99:5140
CCTV1,http://125.121.9.110:8500/udp/233.50.202.21:5140
CCTV1,http://125.121.9.110:8500/udp/233.50.202.22:5140
CCTV1,http://125.121.9.110:8500/udp/233.50.201.54:5140
CCTV1,http://125.121.9.110:8500/udp/233.50.201.1:5140
CCTV1,http://125.121.9.110:8500/udp/233.50.201.31:5140
CCTV2,http://125.121.9.110:8500/udp/233.50.200.25:5140
CCTV2,http://125.121.9.110:8500/udp/233.50.200.100:5140
CCTV2,http://125.121.9.110:8500/udp/233.50.201.119:5140
CCTV3,http://125.121.9.110:8500/udp/233.50.200.107:5140
CCTV3,http://125.121.9.110:8500/udp/233.50.201.196:5140
CCTV4,http://125.121.9.110:8500/udp/233.50.200.101:5140
CCTV5,http://125.121.9.110:8500/udp/233.50.200.108:5140
CCTV5,http://125.121.9.110:8500/udp/233.50.201.197:5140
CCTV5+,http://125.121.9.110:8500/udp/233.50.201.220:5140
CCTV6,http://125.121.9.110:8500/udp/233.50.200.109:5140
CCTV6,http://125.121.9.110:8500/udp/233.50.201.198:5140
CCTV7,http://125.121.9.110:8500/udp/233.50.200.24:5140
CCTV7,http://125.121.9.110:8500/udp/233.50.200.102:5140
CCTV7,http://125.121.9.110:8500/udp/233.50.201.120:5140
CCTV8,http://125.121.9.110:8500/udp/233.50.200.110:5140
CCTV8,http://125.121.9.110:8500/udp/233.50.201.199:5140
CCTV9,http://125.121.9.110:8500/udp/233.50.200.23:5140
CCTV9,http://125.121.9.110:8500/udp/233.50.201.121:5140
CCTV10,http://125.121.9.110:8500/udp/233.50.200.22:5140
CCTV10,http://125.121.9.110:8500/udp/233.50.201.122:5140
CCTV11,http://125.121.9.110:8500/udp/233.50.201.11:5140
CCTV12,http://125.121.9.110:8500/udp/233.50.200.21:5140
CCTV12,http://125.121.9.110:8500/udp/233.50.201.123:5140
CCTV13,http://125.121.9.110:8500/udp/233.50.200.111:5140
CCTV13,http://125.121.9.110:8500/udp/233.50.201.246:5140
CCTV14,http://125.121.9.110:8500/udp/233.50.200.103:5140
CCTV14,http://125.121.9.110:8500/udp/233.50.200.20:5140
CCTV14,http://125.121.9.110:8500/udp/233.50.201.124:5140
CCTV16,http://125.121.9.110:8500/udp/233.50.200.112:5140
CCTV16,http://125.121.9.110:8500/udp/233.50.201.192:5140
CCTV17,http://125.121.9.110:8500/udp/233.50.200.113:5140
CCTV2,http://125.121.9.110:8500/udp/233.50.201.2:5140
CCTV3,http://125.121.9.110:8500/udp/233.50.201.16:5140
CCTV4,http://125.121.9.110:8500/udp/233.50.201.4:5140
CCTV5,http://125.121.9.110:8500/udp/233.50.201.17:5140
CCTV6,http://125.121.9.110:8500/udp/233.50.201.18:5140
CCTV7,http://125.121.9.110:8500/udp/233.50.201.7:5140
CCTV8,http://125.121.9.110:8500/udp/233.50.201.19:5140
CCTV10,http://125.121.9.110:8500/udp/233.50.201.10:5140
CCTV12,http://125.121.9.110:8500/udp/233.50.201.12:5140
CCTV13,http://125.121.9.110:8500/udp/233.50.201.13:5140
CCTV14,http://125.121.9.110:8500/udp/233.50.201.14:5140
CCTV17,http://125.121.9.110:8500/udp/233.50.201.35:5140
CCTV1,http://125.121.9.110:8500/udp/233.50.200.247:5140
CCTV1,http://125.121.9.110:8500/udp/233.50.201.226:5140
CCTV13,http://125.121.9.110:8500/udp/233.50.200.97:5140
CCTV15,http://125.121.9.110:8500/udp/233.50.201.15:5140
CCTV16 4K,http://125.121.9.110:8500/udp/233.50.201.63:5140
凤凰中文,http://125.121.9.110:8500/udp/233.50.200.42:5140
凤凰中文,http://125.121.9.110:8500/udp/233.50.200.191:5140
凤凰资讯,http://125.121.9.110:8500/udp/233.50.200.192:5140
天津卫视,http://125.121.9.110:8500/udp/233.50.200.104:5140
天津卫视,http://125.121.9.110:8500/udp/233.50.201.104:5140
河北卫视,http://125.121.9.110:8500/udp/233.50.200.105:5140
河北卫视,http://125.121.9.110:8500/udp/233.50.201.140:5140
安徽卫视,http://125.121.9.110:8500/udp/233.50.200.106:5140
安徽卫视,http://125.121.9.110:8500/udp/233.50.201.113:5140
重庆卫视,http://125.121.9.110:8500/udp/233.50.200.114:5140
云南卫视,http://125.121.9.110:8500/udp/233.50.200.115:5140
四川卫视,http://125.121.9.110:8500/udp/233.50.200.118:5140
四川卫视,http://125.121.9.110:8500/udp/233.50.201.139:5140
江西卫视,http://125.121.9.110:8500/udp/233.50.200.119:5140
江西卫视,http://125.121.9.110:8500/udp/233.50.201.145:5140
江苏卫视,http://125.121.9.110:8500/udp/233.50.200.144:5140
江苏卫视,http://125.121.9.110:8500/udp/233.50.201.106:5140
浙江卫视,http://125.121.9.110:8500/udp/233.50.200.145:5140
浙江卫视,http://125.121.9.110:8500/udp/233.50.200.231:5140
东方卫视,http://125.121.9.110:8500/udp/233.50.200.146:5140
东方卫视,http://125.121.9.110:8500/udp/233.50.201.125:5140
湖北卫视,http://125.121.9.110:8500/udp/233.50.200.147:5140
湖北卫视,http://125.121.9.110:8500/udp/233.50.201.114:5140
广东卫视,http://125.121.9.110:8500/udp/233.50.200.149:5140
广东卫视,http://125.121.9.110:8500/udp/233.50.201.102:5140
北京卫视,http://125.121.9.110:8500/udp/233.50.200.179:5140
北京卫视,http://125.121.9.110:8500/udp/233.50.201.107:5140
广东卫视,http://125.121.9.110:8500/udp/233.50.200.187:5140
深圳卫视,http://125.121.9.110:8500/udp/233.50.200.188:5140
深圳卫视,http://125.121.9.110:8500/udp/233.50.201.101:5140
黑龙江卫视,http://125.121.9.110:8500/udp/233.50.200.189:5140
黑龙江卫视,http://125.121.9.110:8500/udp/233.50.201.115:5140
湖南卫视,http://125.121.9.110:8500/udp/233.50.200.190:5140
湖南卫视,http://125.121.9.110:8500/udp/233.50.201.103:5140
山东卫视,http://125.121.9.110:8500/udp/233.50.201.105:5140
辽宁卫视,http://125.121.9.110:8500/udp/233.50.201.141:5140
贵州卫视,http://125.121.9.110:8500/udp/233.50.201.142:5140
重庆卫视,http://125.121.9.110:8500/udp/233.50.201.143:5140
河南卫视,http://125.121.9.110:8500/udp/233.50.201.144:5140
东南卫视,http://125.121.9.110:8500/udp/233.50.201.146:5140
北京卫视,http://125.121.9.110:8500/udp/233.50.201.40:5140
江苏卫视,http://125.121.9.110:8500/udp/233.50.201.41:5140
黑龙江卫视,http://125.121.9.110:8500/udp/233.50.201.42:5140
湖北卫视,http://125.121.9.110:8500/udp/233.50.201.43:5140
深圳卫视,http://125.121.9.110:8500/udp/233.50.201.45:5140
河南卫视,http://125.121.9.110:8500/udp/233.50.201.44:5140
云南卫视,http://125.121.9.110:8500/udp/233.50.201.46:5140
天津卫视,http://125.121.9.110:8500/udp/233.50.201.47:5140
吉林卫视,http://125.121.9.110:8500/udp/233.50.201.48:5140
广西卫视,http://125.121.9.110:8500/udp/233.50.201.49:5140
河北卫视,http://125.121.9.110:8500/udp/233.50.201.50:5140
山西卫视,http://125.121.9.110:8500/udp/233.50.201.51:5140
湖南卫视,http://125.121.9.110:8500/udp/233.50.201.52:5140
江西卫视,http://125.121.9.110:8500/udp/233.50.201.53:5140
海南卫视,http://125.121.9.110:8500/udp/233.50.201.55:5140
广东卫视,http://125.121.9.110:8500/udp/233.50.201.56:5140
宁夏卫视,http://125.121.9.110:8500/udp/233.50.201.57:5140
东南卫视,http://125.121.9.110:8500/udp/233.50.201.58:5140
陕西卫视,http://125.121.9.110:8500/udp/233.50.201.59:5140
辽宁卫视,http://125.121.9.110:8500/udp/233.50.201.60:5140
四川卫视,http://125.121.9.110:8500/udp/233.50.201.61:5140
安徽卫视,http://125.121.9.110:8500/udp/233.50.201.62:5140
山东卫视,http://125.121.9.110:8500/udp/233.50.201.64:5140
青海卫视,http://125.121.9.110:8500/udp/233.50.201.65:5140
重庆卫视,http://125.121.9.110:8500/udp/233.50.201.66:5140
东方卫视,http://125.121.9.110:8500/udp/233.50.201.68:5140
贵州卫视,http://125.121.9.110:8500/udp/233.50.201.69:5140
西藏卫视,http://125.121.9.110:8500/udp/233.50.201.70:5140
兵团卫视,http://125.121.9.110:8500/udp/233.50.201.72:5140
都市剧场,http://125.121.9.110:8500/udp/233.50.200.11:5140
都市剧场,http://125.121.9.110:8500/udp/233.50.201.190:5140
欢笑剧场,http://125.121.9.110:8500/udp/233.50.200.229:5140
欢笑剧场,http://125.121.9.110:8500/udp/233.50.201.189:5140
动漫秀场,http://125.121.9.110:8500/udp/233.50.200.12:5140
动漫秀场,http://125.121.9.110:8500/udp/233.50.201.184:5140
游戏风云,http://125.121.9.110:8500/udp/233.50.200.14:5140
游戏风云,http://125.121.9.110:8500/udp/233.50.201.183:5140
生活时尚,http://125.121.9.110:8500/udp/233.50.200.15:5140
生活时尚,http://125.121.9.110:8500/udp/233.50.201.187:5140
法治天地,http://125.121.9.110:8500/udp/233.50.200.120:5140
法治天地,http://125.121.9.110:8500/udp/233.50.201.191:5140
金色学堂,http://125.121.9.110:8500/udp/233.50.200.122:5140
金色学堂,http://125.121.9.110:8500/udp/233.50.201.186:5140
快乐垂钓,http://125.121.9.110:8500/udp/233.50.200.123:5140
快乐垂钓,http://125.121.9.110:8500/udp/233.50.201.109:5140
茶频道台,http://125.121.9.110:8500/udp/233.50.200.124:5140
茶频道台,http://125.121.9.110:8500/udp/233.50.201.188:5140
第一财经,http://125.121.9.110:8500/udp/233.50.200.125:5140
乐游纪实,http://125.121.9.110:8500/udp/233.50.200.148:5140
乐游纪实,http://125.121.9.110:8500/udp/233.50.201.185:5140
教育四套,http://125.121.9.110:8500/udp/233.50.200.162:5140
新视觉台,http://125.121.9.110:8500/udp/233.50.201.244:5140
优优宝贝,http://125.121.9.110:8500/udp/233.50.202.24:5140
晴彩竞技,http://125.121.9.110:8500/udp/233.50.201.193:5140
晴彩竞技,http://125.121.9.110:8500/udp/233.50.202.26:5140
晴彩篮球,http://125.121.9.110:8500/udp/233.50.201.194:5140
晴彩篮球,http://125.121.9.110:8500/udp/233.50.202.27:5140
晴彩羽毛球,http://125.121.9.110:8500/udp/233.50.201.195:5140
晴彩羽毛球,http://125.121.9.110:8500/udp/233.50.202.28:5140
晴彩广场舞,http://125.121.9.110:8500/udp/233.50.201.226:5140
晴彩广场舞,http://125.121.9.110:8500/udp/233.50.202.29:5140
轮播频道,http://125.121.9.110:8500/udp/233.50.201.116:5140
轮播频道,http://125.121.9.110:8500/udp/233.50.201.117:5140
直播,http://125.121.9.110:8500/udp/233.50.200.223:5140
浙江经济,http://125.121.9.110:8500/udp/233.50.201.133:5140
之江纪录,http://125.121.9.110:8500/udp/233.50.202.25:5140
温州新闻,http://125.121.9.110:8500/udp/233.50.201.87:5140
绍兴新闻,http://125.121.9.110:8500/udp/233.50.201.156:5140
衢州新闻,http://125.121.9.110:8500/udp/233.50.201.155:5140
台州新闻,http://125.121.9.110:8500/udp/233.50.201.157:5140
湖州新闻,http://125.121.9.110:8500/udp/233.50.201.158:5140
金华新闻,http://125.121.9.110:8500/udp/233.50.201.161:5140
丽水新闻,http://125.121.9.110:8500/udp/233.50.201.162:5140
嘉兴新闻,http://125.121.9.110:8500/udp/233.50.201.163:5140
桐乡新闻,http://125.121.9.110:8500/udp/233.50.201.169:5140
CETV-4,http://125.121.9.110:8500/udp/233.50.200.162:5140
东方卫视,http://125.121.9.110:8500/udp/233.50.200.248:5140
中国蓝直播,http://125.121.9.110:8500/udp/233.50.201.193:5140
CGTN西班牙,http://125.121.9.110:8500/udp/233.50.201.36:5140
CGTN法语,http://125.121.9.110:8500/udp/233.50.201.37:5140
CGTN阿拉伯,http://125.121.9.110:8500/udp/233.50.201.38:5140
CGTN俄语,http://125.121.9.110:8500/udp/233.50.201.39:5140
金鹰卡通,http://125.121.9.110:8500/udp/233.50.201.73:5140
哈哈炫动,http://125.121.9.110:8500/udp/233.50.201.74:5140
发现之旅,http://125.121.9.110:8500/udp/233.50.201.98:5140
少儿,http://125.121.9.110:8500/udp/233.50.201.20:5140
CETV1,http://125.121.9.110:8500/udp/233.50.201.75:5140
CGTN,http://125.121.9.110:8500/udp/233.50.201.126:5140
杭州综合,http://125.121.9.110:8500/udp/233.50.201.173:5140
杭州明珠,http://125.121.9.110:8500/udp/233.50.201.174:5140
杭州生活,http://125.121.9.110:8500/udp/233.50.201.175:5140
杭州影视,http://125.121.9.110:8500/udp/233.50.201.176:5140
杭州青少,http://125.121.9.110:8500/udp/233.50.201.177:5140
杭州导视,http://125.121.9.110:8500/udp/233.50.201.182:5140
宁波综合,http://125.121.9.110:8500/udp/233.50.201.168:5140
宁波生活,http://125.121.9.110:8500/udp/233.50.201.178:5140
宁波文体,http://125.121.9.110:8500/udp/233.50.201.179:5140
宁波影视,http://125.121.9.110:8500/udp/233.50.201.180:5140
宁波少儿,http://125.121.9.110:8500/udp/233.50.201.181:5140
温州综合,http://125.121.9.110:8500/udp/233.50.201.87:5140
绍兴综合,http://125.121.9.110:8500/udp/233.50.201.156:5140
衢州综合,http://125.121.9.110:8500/udp/233.50.202.11:5140
衢州公共,http://125.121.9.110:8500/udp/233.50.202.12:5140
丽水新闻综合,http://125.121.9.110:8500/udp/233.50.201.162:5140
中国蓝直播,http://125.121.9.110:8500/udp/233.50.201.108:5140
浙江之声广播,http://125.121.9.110:8500/udp/233.50.201.79:5140
浙江新闻广播,http://125.121.9.110:8500/udp/233.50.201.80:5140
经济频道广播,http://125.121.9.110:8500/udp/233.50.201.81:5140
音乐调频广播,http://125.121.9.110:8500/udp/233.50.201.82:5140
交通之声广播,http://125.121.9.110:8500/udp/233.50.201.83:5140
旅游之声广播,http://125.121.9.110:8500/udp/233.50.201.84:5140
城市之声广播,http://125.121.9.110:8500/udp/233.50.201.85:5140
民生资讯广播,http://125.121.9.110:8500/udp/233.50.201.86:5140
浙江卫视,http://218.0.238.146:4022/udp/233.50.201.100:5140
浙江钱江,http://218.0.238.146:4022/udp/233.50.201.132:5140
浙江生活,http://218.0.238.146:4022/udp/233.50.201.133:5140
浙江教育,http://218.0.238.146:4022/udp/233.50.201.134:5140
浙江民生,http://218.0.238.146:4022/udp/233.50.201.136:5140
