广东电信-组播1,#genre#
晴彩羽毛球,http://183.148.73.111:9999/udp/233.50.202.28:5140
晴彩广场舞,http://183.148.73.111:9999/udp/233.50.202.29:5140
轮播频道1,http://183.148.73.111:9999/udp/233.50.201.116:5140
轮播频道2,http://183.148.73.111:9999/udp/233.50.201.117:5140
中国蓝直播,http://183.148.73.111:9999/udp/233.50.201.108:5140
湖州新闻,http://183.148.73.111:9999/udp/233.50.201.158:5140
金华新闻,http://183.148.73.111:9999/udp/233.50.201.161:5140
丽水新闻,http://183.148.73.111:9999/udp/233.50.201.162:5140
嘉兴新闻,http://183.148.73.111:9999/udp/233.50.201.163:5140
桐乡新闻,http://183.148.73.111:9999/udp/233.50.201.169:5140
浙江电信-组播2,#genre#
浙江卫视,http://220.184.53.45:9999/udp/233.50.201.100:5140
浙江钱江频道,http://220.184.53.45:9999/udp/233.50.201.132:5140
浙江经济生活,http://220.184.53.45:9999/udp/233.50.201.133:5140
浙江教育频道,http://220.184.53.45:9999/udp/233.50.201.134:5140
浙江民生休闲,http://220.184.53.45:9999/udp/233.50.201.136:5140
浙江新闻频道,http://220.184.53.45:9999/udp/233.50.201.137:5140
浙江少儿频道,http://220.184.53.45:9999/udp/233.50.201.138:5140
浙江之江纪录,http://220.184.53.45:9999/udp/233.50.202.25:5140
凤凰中文,http://220.184.53.45:9999/udp/233.50.200.191:5140
凤凰资讯,http://220.184.53.45:9999/udp/233.50.200.192:5140
CCTV-1综合,http://220.184.53.45:9999/udp/233.50.200.130:5140
CCTV-2财经,http://220.184.53.45:9999/udp/233.50.200.25:5140
CCTV-3综艺,http://220.184.53.45:9999/udp/233.50.201.196:5140
CCTV-4中文国际,http://220.184.53.45:9999/udp/233.50.200.101:5140
CCTV-5体育,http://220.184.53.45:9999/udp/233.50.201.197:5140
CCTV-6电影,http://220.184.53.45:9999/udp/233.50.201.198:5140
CCTV-7国防军事,http://220.184.53.45:9999/udp/233.50.200.24:5140
CCTV-8电视剧,http://220.184.53.45:9999/udp/233.50.201.199:5140
CCTV-9纪录,http://220.184.53.45:9999/udp/233.50.201.121:5140
CCTV-10科教,http://220.184.53.45:9999/udp/233.50.201.122:5140
CCTV-12社会与法,http://220.184.53.45:9999/udp/233.50.201.123:5140
CCTV-13新闻,http://220.184.53.45:9999/udp/233.50.201.246:5140
CCTV-14少儿,http://220.184.53.45:9999/udp/233.50.201.124:5140
CCTV-16奥林匹克,http://220.184.53.45:9999/udp/233.50.201.192:5140
CCTV-16奥林匹克4K,http://220.184.53.45:9999/udp/233.50.201.63:5140
CCTV-17农业农村,http://220.184.53.45:9999/udp/233.50.200.113:5140
CCTV-5+体育赛事,http://220.184.53.45:9999/udp/233.50.201.220:5140
湖南卫视,http://220.184.53.45:9999/udp/233.50.201.103:5140
江苏卫视,http://220.184.53.45:9999/udp/233.50.201.106:5140
东方卫视,http://220.184.53.45:9999/udp/233.50.201.125:5140
湖北卫视,http://220.184.53.45:9999/udp/233.50.201.114:5140
广东卫视,http://220.184.53.45:9999/udp/233.50.201.102:5140
北京卫视,http://220.184.53.45:9999/udp/233.50.201.107:5140
深圳卫视,http://220.184.53.45:9999/udp/233.50.201.101:5140
天津卫视,http://220.184.53.45:9999/udp/233.50.201.104:5140
河北卫视,http://220.184.53.45:9999/udp/233.50.201.140:5140
安徽卫视,http://220.184.53.45:9999/udp/233.50.201.113:5140
重庆卫视,http://220.184.53.45:9999/udp/233.50.200.114:5140
云南卫视,http://220.184.53.45:9999/udp/233.50.200.115:5140
四川卫视,http://220.184.53.45:9999/udp/233.50.201.139:5140
江西卫视,http://220.184.53.45:9999/udp/233.50.201.145:5140
黑龙江卫视,http://220.184.53.45:9999/udp/233.50.201.115:5140
山东卫视,http://220.184.53.45:9999/udp/233.50.201.105:5140
辽宁卫视,http://220.184.53.45:9999/udp/233.50.201.141:5140
贵州卫视,http://220.184.53.45:9999/udp/233.50.201.142:5140
河南卫视,http://220.184.53.45:9999/udp/233.50.201.144:5140
东南卫视,http://220.184.53.45:9999/udp/233.50.201.146:5140
CETV-4,http://220.184.53.45:9999/udp/233.50.200.162:5140
杭州综合,http://220.184.53.45:9999/udp/233.50.201.173:5140
杭州明珠,http://220.184.53.45:9999/udp/233.50.201.174:5140
杭州生活,http://220.184.53.45:9999/udp/233.50.201.175:5140
杭州影视,http://220.184.53.45:9999/udp/233.50.201.176:5140
杭州青少,http://220.184.53.45:9999/udp/233.50.201.177:5140
杭州导视,http://220.184.53.45:9999/udp/233.50.201.182:5140
宁波新闻综合,http://220.184.53.45:9999/udp/233.50.201.168:5140
宁波生活频道,http://220.184.53.45:9999/udp/233.50.201.178:5140
宁波文体频道,http://220.184.53.45:9999/udp/233.50.201.179:5140
宁波影视频道,http://220.184.53.45:9999/udp/233.50.201.180:5140
温州新闻综合,http://220.184.53.45:9999/udp/233.50.201.87:5140
绍兴新闻综合,http://220.184.53.45:9999/udp/233.50.201.156:5140
衢州新闻综合,http://220.184.53.45:9999/udp/233.50.202.11:5140
衢州公共频道,http://220.184.53.45:9999/udp/233.50.202.12:5140
温州新闻综合,http://220.184.53.45:9999/udp/233.50.201.87:5140
绍兴新闻综合,http://220.184.53.45:9999/udp/233.50.201.156:5140
上海都市剧场,http://220.184.53.45:9999/udp/233.50.201.190:5140
上海欢笑剧场,http://220.184.53.45:9999/udp/233.50.201.189:5140
上海动漫秀场,http://220.184.53.45:9999/udp/233.50.201.184:5140
上海游戏风云,http://220.184.53.45:9999/udp/233.50.201.183:5140
上海生活时尚,http://220.184.53.45:9999/udp/233.50.201.187:5140
上海法治天地,http://220.184.53.45:9999/udp/233.50.201.191:5140
上海第一财经,http://220.184.53.45:9999/udp/233.50.200.125:5140
上海乐游纪实,http://220.184.53.45:9999/udp/233.50.201.185:5140
上海金色学堂,http://220.184.53.45:9999/udp/233.50.201.186:5140
湖南快乐垂钓,http://220.184.53.45:9999/udp/233.50.201.109:5140
湖南茶频道,http://220.184.53.45:9999/udp/233.50.201.188:5140
晴彩竞技,http://220.184.53.45:9999/udp/233.50.202.26:5140
晴彩篮球,http://220.184.53.45:9999/udp/233.50.202.27:5140
晴彩羽毛球,http://220.184.53.45:9999/udp/233.50.202.28:5140
晴彩广场舞,http://220.184.53.45:9999/udp/233.50.202.29:5140
轮播频道1,http://220.184.53.45:9999/udp/233.50.201.116:5140
轮播频道2,http://220.184.53.45:9999/udp/233.50.201.117:5140
中国蓝直播,http://220.184.53.45:9999/udp/233.50.201.108:5140
湖州新闻,http://220.184.53.45:9999/udp/233.50.201.158:5140
金华新闻,http://220.184.53.45:9999/udp/233.50.201.161:5140
丽水新闻,http://220.184.53.45:9999/udp/233.50.201.162:5140
嘉兴新闻,http://220.184.53.45:9999/udp/233.50.201.163:5140
桐乡新闻,http://220.184.53.45:9999/udp/233.50.201.169:5140
浙江电信-组播3,#genre#
浙江卫视,http://125.125.181.194:4000/udp/233.50.201.100:5140
浙江钱江频道,http://125.125.181.194:4000/udp/233.50.201.132:5140
浙江经济生活,http://125.125.181.194:4000/udp/233.50.201.133:5140
浙江教育频道,http://125.125.181.194:4000/udp/233.50.201.134:5140
浙江民生休闲,http://125.125.181.194:4000/udp/233.50.201.136:5140
浙江新闻频道,http://125.125.181.194:4000/udp/233.50.201.137:5140
浙江少儿频道,http://125.125.181.194:4000/udp/233.50.201.138:5140
浙江之江纪录,http://125.125.181.194:4000/udp/233.50.202.25:5140
凤凰中文,http://125.125.181.194:4000/udp/233.50.200.191:5140
凤凰资讯,http://125.125.181.194:4000/udp/233.50.200.192:5140
CCTV-1综合,http://125.125.181.194:4000/udp/233.50.200.130:5140
CCTV-2财经,http://125.125.181.194:4000/udp/233.50.200.25:5140
CCTV-3综艺,http://125.125.181.194:4000/udp/233.50.201.196:5140
CCTV-4中文国际,http://125.125.181.194:4000/udp/233.50.200.101:5140
CCTV-5体育,http://125.125.181.194:4000/udp/233.50.201.197:5140
CCTV-6电影,http://125.125.181.194:4000/udp/233.50.201.198:5140
CCTV-7国防军事,http://125.125.181.194:4000/udp/233.50.200.24:5140
CCTV-8电视剧,http://125.125.181.194:4000/udp/233.50.201.199:5140
CCTV-9纪录,http://125.125.181.194:4000/udp/233.50.201.121:5140
CCTV-10科教,http://125.125.181.194:4000/udp/233.50.201.122:5140
CCTV-12社会与法,http://125.125.181.194:4000/udp/233.50.201.123:5140
CCTV-13新闻,http://125.125.181.194:4000/udp/233.50.201.246:5140
CCTV-14少儿,http://125.125.181.194:4000/udp/233.50.201.124:5140
CCTV-16奥林匹克,http://125.125.181.194:4000/udp/233.50.201.192:5140
CCTV-16奥林匹克4K,http://125.125.181.194:4000/udp/233.50.201.63:5140
CCTV-17农业农村,http://125.125.181.194:4000/udp/233.50.200.113:5140
CCTV-5+体育赛事,http://125.125.181.194:4000/udp/233.50.201.220:5140
湖南卫视,http://125.125.181.194:4000/udp/233.50.201.103:5140
江苏卫视,http://125.125.181.194:4000/udp/233.50.201.106:5140
东方卫视,http://125.125.181.194:4000/udp/233.50.201.125:5140
湖北卫视,http://125.125.181.194:4000/udp/233.50.201.114:5140
广东卫视,http://125.125.181.194:4000/udp/233.50.201.102:5140
北京卫视,http://125.125.181.194:4000/udp/233.50.201.107:5140
深圳卫视,http://125.125.181.194:4000/udp/233.50.201.101:5140
天津卫视,http://125.125.181.194:4000/udp/233.50.201.104:5140
河北卫视,http://125.125.181.194:4000/udp/233.50.201.140:5140
安徽卫视,http://125.125.181.194:4000/udp/233.50.201.113:5140
重庆卫视,http://125.125.181.194:4000/udp/233.50.200.114:5140
云南卫视,http://125.125.181.194:4000/udp/233.50.200.115:5140
四川卫视,http://125.125.181.194:4000/udp/233.50.201.139:5140
江西卫视,http://125.125.181.194:4000/udp/233.50.201.145:5140
黑龙江卫视,http://125.125.181.194:4000/udp/233.50.201.115:5140
山东卫视,http://125.125.181.194:4000/udp/233.50.201.105:5140
辽宁卫视,http://125.125.181.194:4000/udp/233.50.201.141:5140
贵州卫视,http://125.125.181.194:4000/udp/233.50.201.142:5140
河南卫视,http://125.125.181.194:4000/udp/233.50.201.144:5140
东南卫视,http://125.125.181.194:4000/udp/233.50.201.146:5140
CETV-4,http://125.125.181.194:4000/udp/233.50.200.162:5140
杭州综合,http://125.125.181.194:4000/udp/233.50.201.173:5140
杭州明珠,http://125.125.181.194:4000/udp/233.50.201.174:5140
杭州生活,http://125.125.181.194:4000/udp/233.50.201.175:5140
杭州影视,http://125.125.181.194:4000/udp/233.50.201.176:5140
杭州青少,http://125.125.181.194:4000/udp/233.50.201.177:5140
杭州导视,http://125.125.181.194:4000/udp/233.50.201.182:5140
宁波新闻综合,http://125.125.181.194:4000/udp/233.50.201.168:5140
宁波生活频道,http://125.125.181.194:4000/udp/233.50.201.178:5140
宁波文体频道,http://125.125.181.194:4000/udp/233.50.201.179:5140
宁波影视频道,http://125.125.181.194:4000/udp/233.50.201.180:5140
温州新闻综合,http://125.125.181.194:4000/udp/233.50.201.87:5140
绍兴新闻综合,http://125.125.181.194:4000/udp/233.50.201.156:5140
衢州新闻综合,http://125.125.181.194:4000/udp/233.50.202.11:5140
衢州公共频道,http://125.125.181.194:4000/udp/233.50.202.12:5140
温州新闻综合,http://125.125.181.194:4000/udp/233.50.201.87:5140
绍兴新闻综合,http://125.125.181.194:4000/udp/233.50.201.156:5140
上海都市剧场,http://125.125.181.194:4000/udp/233.50.201.190:5140
上海欢笑剧场,http://125.125.181.194:4000/udp/233.50.201.189:5140
上海动漫秀场,http://125.125.181.194:4000/udp/233.50.201.184:5140
上海游戏风云,http://125.125.181.194:4000/udp/233.50.201.183:5140
上海生活时尚,http://125.125.181.194:4000/udp/233.50.201.187:5140
上海法治天地,http://125.125.181.194:4000/udp/233.50.201.191:5140
上海第一财经,http://125.125.181.194:4000/udp/233.50.200.125:5140
上海乐游纪实,http://125.125.181.194:4000/udp/233.50.201.185:5140
上海金色学堂,http://125.125.181.194:4000/udp/233.50.201.186:5140
湖南快乐垂钓,http://125.125.181.194:4000/udp/233.50.201.109:5140
湖南茶频道,http://125.125.181.194:4000/udp/233.50.201.188:5140
晴彩竞技,http://125.125.181.194:4000/udp/233.50.202.26:5140
晴彩篮球,http://125.125.181.194:4000/udp/233.50.202.27:5140
晴彩羽毛球,http://125.125.181.194:4000/udp/233.50.202.28:5140
晴彩广场舞,http://125.125.181.194:4000/udp/233.50.202.29:5140
轮播频道1,http://125.125.181.194:4000/udp/233.50.201.116:5140
轮播频道2,http://125.125.181.194:4000/udp/233.50.201.117:5140
中国蓝直播,http://125.125.181.194:4000/udp/233.50.201.108:5140
湖州新闻,http://125.125.181.194:4000/udp/233.50.201.158:5140
金华新闻,http://125.125.181.194:4000/udp/233.50.201.161:5140
丽水新闻,http://125.125.181.194:4000/udp/233.50.201.162:5140
嘉兴新闻,http://125.125.181.194:4000/udp/233.50.201.163:5140
桐乡新闻,http://125.125.181.194:4000/udp/233.50.201.169:5140
江苏电信-组播1,#genre#
江苏卫视,http://114.232.116.94:8848/udp/239.49.8.16:9602
江苏城市频道,http://114.232.116.94:8848/rtp/239.49.8.107:8000
江苏综艺频道,http://114.232.116.94:8848/rtp/239.49.8.108:8000
江苏体育频道,http://114.232.116.94:8848/rtp/239.49.8.117:8000
江苏影视频道,http://114.232.116.94:8848/rtp/239.49.8.118:8000
频道优漫卡通,http://114.232.116.94:8848/rtp/239.49.8.119:8000
江苏新闻频道,http://114.232.116.94:8848/rtp/239.49.8.120:8000
江苏教育频道,http://114.232.116.94:8848/rtp/239.49.8.122:8000
江苏国际频道,http://114.232.116.94:8848/rtp/239.49.1.23:6000
江苏卫视,http://114.232.116.94:8848/udp/239.49.8.16:9602
CCTV-1综合,http://114.232.116.94:8848/udp/239.49.8.19:9614
CCTV-2财经,http://114.232.116.94:8848/udp/239.49.8.50:9802
CCTV-3综艺,http://114.232.116.94:8848/rtp/239.49.1.3:6000
CCTV-4中文国际,http://114.232.116.94:8848/udp/239.49.8.131:6000
CCTV-5体育,http://114.232.116.94:8848/rtp/239.49.1.5:6000
CCTV-5+体育赛事,http://114.232.116.94:8848/udp/239.49.8.18:9610
CCTV-6电影,http://114.232.116.94:8848/rtp/239.49.1.6:6000
CCTV-7国防军事,http://114.232.116.94:8848/rtp/239.49.1.254:6000
CCTV-8电视剧,http://114.232.116.94:8848/rtp/239.49.1.8:6000
CCTV-9纪录,http://114.232.116.94:8848/udp/239.49.8.53:9814
CCTV-10科教,http://114.232.116.94:8848/udp/239.49.8.54:9818
CCTV-11戏曲,http://114.232.116.94:8848/rtp/239.49.1.11:6000
CCTV-12社会与法,http://114.232.116.94:8848/udp/239.49.8.55:9822
CCTV-13新闻,http://114.232.116.94:8848/rtp/239.49.1.13:6000
CCTV-14少儿,http://114.232.116.94:8848/udp/239.49.8.56:9826
CCTV-15音乐,http://114.232.116.94:8848/rtp/239.49.1.15:6000
CCTV-17农业农村,http://114.232.116.94:8848/udp/239.49.8.52:9810
CCTV-1综合,http://114.232.116.94:8848/rtp/239.49.8.129:6000
CCTV-2财经,http://114.232.116.94:8848/rtp/239.49.8.130:6000
CCTV-10科教,http://114.232.116.94:8848/rtp/239.49.8.134:6000
CCTV-12社会与法,http://114.232.116.94:8848/rtp/239.49.8.135:6000
CCTV-14少儿,http://114.232.116.94:8848/rtp/239.49.8.136:6000
CCTV-17农业农村,http://114.232.116.94:8848/rtp/239.49.8.132:6000
湖南卫视,http://114.232.116.94:8848/udp/239.49.8.12:9418
浙江卫视,http://114.232.116.94:8848/udp/239.49.8.20:9618
北京卫视,http://114.232.116.94:8848/udp/239.49.8.11:9414
东方卫视,http://114.232.116.94:8848/udp/239.49.8.17:9606
广东卫视,http://114.232.116.94:8848/udp/239.49.8.13:9422
山东卫视,http://114.232.116.94:8848/udp/239.49.8.7:9306
深圳卫视,http://114.232.116.94:8848/udp/239.49.8.15:9430
重庆卫视,http://114.232.116.94:8848/udp/239.49.8.57:9830
辽宁卫视,http://114.232.116.94:8848/udp/239.49.8.48:8000
黑龙江卫视,http://114.232.116.94:8848/udp/239.49.8.14:9426
湖北卫视,http://114.232.116.94:8848/udp/239.49.8.8:9632
天津卫视,http://114.232.116.94:8848/udp/239.49.8.35:8620
浙江卫视,http://114.232.116.94:8848/rtp/239.49.8.139:6000
东方卫视,http://114.232.116.94:8848/rtp/239.49.8.140:6000
北京卫视,http://114.232.116.94:8848/rtp/239.49.8.141:6000
湖南卫视,http://114.232.116.94:8848/rtp/239.49.8.142:6000
广东卫视,http://114.232.116.94:8848/rtp/239.49.8.143:6000
黑龙江卫视,http://114.232.116.94:8848/rtp/239.49.8.144:6000
深圳卫视,http://114.232.116.94:8848/rtp/239.49.8.145:6000
山东卫视,http://114.232.116.94:8848/rtp/239.49.8.146:6000
湖北卫视,http://114.232.116.94:8848/rtp/239.49.8.147:6000
天津卫视,http://114.232.116.94:8848/rtp/239.49.8.148:6000
重庆卫视,http://114.232.116.94:8848/rtp/239.49.8.149:6000
江西卫视,http://114.232.116.94:8848/rtp/239.49.8.185:6000
河北卫视,http://114.232.116.94:8848/rtp/239.49.8.188:6000
安徽卫视,http://114.232.116.94:8848/rtp/239.49.8.204:6000
南京新闻综合,http://114.232.116.94:8848/udp/239.49.0.25:8192
南京科教频道,http://114.232.116.94:8848/udp/239.49.0.183:9434
南京生活频道,http://114.232.116.94:8848/udp/239.49.0.26:8200
江苏电信-组播2,#genre#
江苏卫视,http://121.226.124.164:9999/udp/239.49.8.16:9602
江苏城市频道,http://121.226.124.164:9999/rtp/239.49.8.107:8000
江苏综艺频道,http://121.226.124.164:9999/rtp/239.49.8.108:8000
江苏体育频道,http://121.226.124.164:9999/rtp/239.49.8.117:8000
江苏影视频道,http://121.226.124.164:9999/rtp/239.49.8.118:8000
频道优漫卡通,http://121.226.124.164:9999/rtp/239.49.8.119:8000
江苏新闻频道,http://121.226.124.164:9999/rtp/239.49.8.120:8000
江苏教育频道,http://121.226.124.164:9999/rtp/239.49.8.122:8000
江苏国际频道,http://121.226.124.164:9999/rtp/239.49.1.23:6000
江苏卫视,http://121.226.124.164:9999/udp/239.49.8.16:9602
CCTV-1综合,http://121.226.124.164:9999/udp/239.49.8.19:9614
CCTV-2财经,http://121.226.124.164:9999/udp/239.49.8.50:9802
CCTV-3综艺,http://121.226.124.164:9999/rtp/239.49.1.3:6000
CCTV-4中文国际,http://121.226.124.164:9999/udp/239.49.8.131:6000
CCTV-5体育,http://121.226.124.164:9999/rtp/239.49.1.5:6000
CCTV-5+体育赛事,http://121.226.124.164:9999/udp/239.49.8.18:9610
CCTV-6电影,http://121.226.124.164:9999/rtp/239.49.1.6:6000
CCTV-7国防军事,http://121.226.124.164:9999/rtp/239.49.1.254:6000
CCTV-8电视剧,http://121.226.124.164:9999/rtp/239.49.1.8:6000
CCTV-9纪录,http://121.226.124.164:9999/udp/239.49.8.53:9814
CCTV-10科教,http://121.226.124.164:9999/udp/239.49.8.54:9818
CCTV-11戏曲,http://121.226.124.164:9999/rtp/239.49.1.11:6000
CCTV-12社会与法,http://121.226.124.164:9999/udp/239.49.8.55:9822
CCTV-13新闻,http://121.226.124.164:9999/rtp/239.49.1.13:6000
CCTV-14少儿,http://121.226.124.164:9999/udp/239.49.8.56:9826
CCTV-15音乐,http://121.226.124.164:9999/rtp/239.49.1.15:6000
CCTV-17农业农村,http://121.226.124.164:9999/udp/239.49.8.52:9810
CCTV-1综合,http://121.226.124.164:9999/rtp/239.49.8.129:6000
CCTV-2财经,http://121.226.124.164:9999/rtp/239.49.8.130:6000
CCTV-10科教,http://121.226.124.164:9999/rtp/239.49.8.134:6000
CCTV-12社会与法,http://121.226.124.164:9999/rtp/239.49.8.135:6000
CCTV-14少儿,http://121.226.124.164:9999/rtp/239.49.8.136:6000
CCTV-17农业农村,http://121.226.124.164:9999/rtp/239.49.8.132:6000
湖南卫视,http://121.226.124.164:9999/udp/239.49.8.12:9418
浙江卫视,http://121.226.124.164:9999/udp/239.49.8.20:9618
北京卫视,http://121.226.124.164:9999/udp/239.49.8.11:9414
东方卫视,http://121.226.124.164:9999/udp/239.49.8.17:9606
广东卫视,http://121.226.124.164:9999/udp/239.49.8.13:9422
山东卫视,http://121.226.124.164:9999/udp/239.49.8.7:9306
深圳卫视,http://121.226.124.164:9999/udp/239.49.8.15:9430
重庆卫视,http://121.226.124.164:9999/udp/239.49.8.57:9830
辽宁卫视,http://121.226.124.164:9999/udp/239.49.8.48:8000
黑龙江卫视,http://121.226.124.164:9999/udp/239.49.8.14:9426
湖北卫视,http://121.226.124.164:9999/udp/239.49.8.8:9632
天津卫视,http://121.226.124.164:9999/udp/239.49.8.35:8620
浙江卫视,http://121.226.124.164:9999/rtp/239.49.8.139:6000
东方卫视,http://121.226.124.164:9999/rtp/239.49.8.140:6000
北京卫视,http://121.226.124.164:9999/rtp/239.49.8.141:6000
湖南卫视,http://121.226.124.164:9999/rtp/239.49.8.142:6000
广东卫视,http://121.226.124.164:9999/rtp/239.49.8.143:6000
黑龙江卫视,http://121.226.124.164:9999/rtp/239.49.8.144:6000
深圳卫视,http://121.226.124.164:9999/rtp/239.49.8.145:6000
山东卫视,http://121.226.124.164:9999/rtp/239.49.8.146:6000
湖北卫视,http://121.226.124.164:9999/rtp/239.49.8.147:6000
天津卫视,http://121.226.124.164:9999/rtp/239.49.8.148:6000
重庆卫视,http://121.226.124.164:9999/rtp/239.49.8.149:6000
江西卫视,http://121.226.124.164:9999/rtp/239.49.8.185:6000
