四川电信,#genre#
CCTV-第一剧场,http://223.12.13.231:8084/udp/239.1.1.94:8094
CCTV-怀旧剧场,http://223.12.13.231:8084/udp/239.1.1.95:8095
CCTV-女性时尚,http://223.12.13.231:8084/udp/239.1.1.89:8089
CCTV-电视指南,http://223.12.13.231:8084/udp/239.1.1.90:8090
CCTV-文化精品,http://223.12.13.231:8084/udp/239.1.1.91:8091
CCTV-风云音乐,http://223.12.13.231:8084/udp/239.1.1.96:8096
CCTV-兵器科技,http://223.12.13.231:8084/udp/239.1.1.97:8097
CCTV-世界地理,http://223.12.13.231:8084/udp/239.1.1.99:8099
CCTV-央视台球,http://223.12.13.231:8084/udp/239.1.1.100:8100
CCTV-风云足球,http://223.12.13.231:8084/udp/239.1.1.101:8101
CCTV-高尔夫网球,http://223.12.13.231:8084/udp/239.1.1.102:8102
湖南卫视,http://223.12.13.231:8084/udp/239.1.1.28:8028
四川卫视,http://223.12.13.231:8084/udp/239.1.1.29:8029
吉林卫视,http://223.12.13.231:8084/udp/239.1.1.30:8030
上海卫视,http://223.12.13.231:8084/udp/239.1.1.31:8031
湖北卫视,http://223.12.13.231:8084/udp/239.1.1.32:8032
东南卫视,http://223.12.13.231:8084/udp/239.1.1.33:8033
河南卫视,http://223.12.13.231:8084/udp/239.1.1.34:8034
江苏卫视,http://223.12.13.231:8084/udp/239.1.1.35:8035
重庆卫视,http://223.12.13.231:8084/udp/239.1.1.36:8036
黑龙江卫视,http://223.12.13.231:8084/udp/239.1.1.37:8037
浙江卫视,http://223.12.13.231:8084/udp/239.1.1.38:8038
深圳卫视,http://223.12.13.231:8084/udp/239.1.1.39:8039
广西卫视,http://223.12.13.231:8084/udp/239.1.1.40:8040
北京卫视,http://223.12.13.231:8084/udp/239.1.1.41:8041
辽宁卫视,http://223.12.13.231:8084/udp/239.1.1.42:8042
贵州卫视,http://223.12.13.231:8084/udp/239.1.1.43:8043
安徽卫视,http://223.12.13.231:8084/udp/239.1.1.44:8044
天津卫视,http://223.12.13.231:8084/udp/239.1.1.46:8046
山东卫视,http://223.12.13.231:8084/udp/239.1.1.47:8047
河北卫视,http://223.12.13.231:8084/udp/239.1.1.48:8048
广东卫视,http://223.12.13.231:8084/udp/239.1.1.49:8049
江西卫视,http://223.12.13.231:8084/udp/239.1.1.52:8052
上海动漫秀场,http://223.12.13.231:8084/udp/239.1.1.80:8080
上海都市剧场,http://223.12.13.231:8084/udp/239.1.1.81:8081
上海纪实人文,http://223.12.13.231:8084/udp/239.1.1.45:8045
上海生活时尚,http://223.12.13.231:8084/udp/239.1.1.76:8076
上海法治天地,http://223.12.13.231:8084/udp/239.1.1.79:8079
上海金色学堂,http://223.12.13.231:8084/udp/239.1.1.82:8082
上海游戏风云,http://223.12.13.231:8084/udp/239.1.1.83:8083
上海乐游纪实,http://223.12.13.231:8084/udp/239.1.1.84:8084
上海东方财经,http://223.12.13.231:8084/udp/239.1.1.85:8085
湖南金鹰纪实,http://223.12.13.231:8084/udp/239.1.1.63:8063
湖南快乐垂钓,http://223.12.13.231:8084/udp/239.1.1.86:8086
湖南茶频道,http://223.12.13.231:8084/udp/239.1.1.77:8077
魅力足球,http://223.12.13.231:8084/udp/239.1.1.75:8075
山西卫视,http://223.12.13.231:8082/udp/239.1.1.1:8001
黄河电视台,http://223.12.13.231:8082/udp/239.1.1.2:8002
山西经济与科技,http://223.12.13.231:8082/udp/239.1.1.3:8003
山西影视,http://223.12.13.231:8082/udp/239.1.1.4:8004
山西社会与法治,http://223.12.13.231:8082/udp/239.1.1.5:8005
山西文体生活,http://223.12.13.231:8082/udp/239.1.1.6:8006
晋中综合频道,http://223.12.13.231:8082/udp/239.1.1.120:8120
晋中公共频道,http://223.12.13.231:8082/udp/239.1.1.121:8121
运城1台,http://223.12.13.231:8082/udp/239.1.1.123:8123
运城2台,http://223.12.13.231:8082/udp/239.1.1.124:8124
盐湖频道,http://223.12.13.231:8082/udp/239.1.1.125:8125
CCTV-1综合,http://223.12.13.231:8082/udp/239.1.1.7:8007
CCTV-2财经,http://223.12.13.231:8082/udp/239.1.1.8:8008
CCTV-3综艺,http://223.12.13.231:8082/udp/239.1.1.9:8009
CCTV-4中文国际,http://223.12.13.231:8082/udp/239.1.1.10:8010
CCTV-5体育,http://223.12.13.231:8082/udp/239.1.1.11:8011
CCTV-6电影,http://223.12.13.231:8082/udp/239.1.1.13:8013
CCTV-8电视剧,http://223.12.13.231:8082/udp/239.1.1.15:8015
CCTV-9纪录,http://223.12.13.231:8082/udp/239.1.1.16:8016
CCTV-10科教,http://223.12.13.231:8082/udp/239.1.1.17:8017
CCTV-12社会与法,http://223.12.13.231:8082/udp/239.1.1.19:8019
CCTV-13新闻,http://223.12.13.231:8082/udp/239.1.1.20:8020
CCTV-14少儿,http://223.12.13.231:8082/udp/239.1.1.21:8021
CCTV-16奥林匹克,http://223.12.13.231:8082/udp/239.1.1.122:8122
CCTV-17农业农村,http://223.12.13.231:8082/udp/239.1.1.23:8023
CCTV-5+体育赛事,http://223.12.13.231:8082/udp/239.1.1.12:8012
CCTV-风云剧场,http://223.12.13.231:8082/udp/239.1.1.93:8093
CCTV-第一剧场,http://223.12.13.231:8082/udp/239.1.1.94:8094
CCTV-怀旧剧场,http://223.12.13.231:8082/udp/239.1.1.95:8095
CCTV-女性时尚,http://223.12.13.231:8082/udp/239.1.1.89:8089
CCTV-电视指南,http://223.12.13.231:8082/udp/239.1.1.90:8090
CCTV-文化精品,http://223.12.13.231:8082/udp/239.1.1.91:8091
CCTV-风云音乐,http://223.12.13.231:8082/udp/239.1.1.96:8096
CCTV-兵器科技,http://223.12.13.231:8082/udp/239.1.1.97:8097
CCTV-世界地理,http://223.12.13.231:8082/udp/239.1.1.99:8099
CCTV-央视台球,http://223.12.13.231:8082/udp/239.1.1.100:8100
CCTV-风云足球,http://223.12.13.231:8082/udp/239.1.1.101:8101
CCTV-高尔夫网球,http://223.12.13.231:8082/udp/239.1.1.102:8102
湖南卫视,http://223.12.13.231:8082/udp/239.1.1.28:8028
四川卫视,http://223.12.13.231:8082/udp/239.1.1.29:8029
吉林卫视,http://223.12.13.231:8082/udp/239.1.1.30:8030
上海卫视,http://223.12.13.231:8082/udp/239.1.1.31:8031
湖北卫视,http://223.12.13.231:8082/udp/239.1.1.32:8032
东南卫视,http://223.12.13.231:8082/udp/239.1.1.33:8033
河南卫视,http://223.12.13.231:8082/udp/239.1.1.34:8034
江苏卫视,http://223.12.13.231:8082/udp/239.1.1.35:8035
重庆卫视,http://223.12.13.231:8082/udp/239.1.1.36:8036
黑龙江卫视,http://223.12.13.231:8082/udp/239.1.1.37:8037
浙江卫视,http://223.12.13.231:8082/udp/239.1.1.38:8038
深圳卫视,http://223.12.13.231:8082/udp/239.1.1.39:8039
广西卫视,http://223.12.13.231:8082/udp/239.1.1.40:8040
北京卫视,http://223.12.13.231:8082/udp/239.1.1.41:8041
辽宁卫视,http://223.12.13.231:8082/udp/239.1.1.42:8042
贵州卫视,http://223.12.13.231:8082/udp/239.1.1.43:8043
安徽卫视,http://223.12.13.231:8082/udp/239.1.1.44:8044
天津卫视,http://223.12.13.231:8082/udp/239.1.1.46:8046
山东卫视,http://223.12.13.231:8082/udp/239.1.1.47:8047
河北卫视,http://223.12.13.231:8082/udp/239.1.1.48:8048
广东卫视,http://223.12.13.231:8082/udp/239.1.1.49:8049
江西卫视,http://223.12.13.231:8082/udp/239.1.1.52:8052
上海动漫秀场,http://223.12.13.231:8082/udp/239.1.1.80:8080
上海都市剧场,http://223.12.13.231:8082/udp/239.1.1.81:8081
上海纪实人文,http://223.12.13.231:8082/udp/239.1.1.45:8045
上海生活时尚,http://223.12.13.231:8082/udp/239.1.1.76:8076
上海法治天地,http://223.12.13.231:8082/udp/239.1.1.79:8079
上海金色学堂,http://223.12.13.231:8082/udp/239.1.1.82:8082
上海游戏风云,http://223.12.13.231:8082/udp/239.1.1.83:8083
上海乐游纪实,http://223.12.13.231:8082/udp/239.1.1.84:8084
上海东方财经,http://223.12.13.231:8082/udp/239.1.1.85:8085
湖南金鹰纪实,http://223.12.13.231:8082/udp/239.1.1.63:8063
湖南快乐垂钓,http://223.12.13.231:8082/udp/239.1.1.86:8086
湖南茶频道,http://223.12.13.231:8082/udp/239.1.1.77:8077
魅力足球,http://223.12.13.231:8082/udp/239.1.1.75:8075
山西卫视,http://223.12.13.231:8083/udp/239.1.1.1:8001
黄河电视台,http://223.12.13.231:8083/udp/239.1.1.2:8002
山西经济与科技,http://223.12.13.231:8083/udp/239.1.1.3:8003
山西影视,http://223.12.13.231:8083/udp/239.1.1.4:8004
山西社会与法治,http://223.12.13.231:8083/udp/239.1.1.5:8005
山西文体生活,http://223.12.13.231:8083/udp/239.1.1.6:8006
晋中综合频道,http://223.12.13.231:8083/udp/239.1.1.120:8120
晋中公共频道,http://223.12.13.231:8083/udp/239.1.1.121:8121
运城1台,http://223.12.13.231:8083/udp/239.1.1.123:8123
运城2台,http://223.12.13.231:8083/udp/239.1.1.124:8124
盐湖频道,http://223.12.13.231:8083/udp/239.1.1.125:8125
CCTV-1综合,http://223.12.13.231:8083/udp/239.1.1.7:8007
CCTV-2财经,http://223.12.13.231:8083/udp/239.1.1.8:8008
CCTV-3综艺,http://223.12.13.231:8083/udp/239.1.1.9:8009
CCTV-4中文国际,http://223.12.13.231:8083/udp/239.1.1.10:8010
CCTV-5体育,http://223.12.13.231:8083/udp/239.1.1.11:8011
CCTV-6电影,http://223.12.13.231:8083/udp/239.1.1.13:8013
CCTV-8电视剧,http://223.12.13.231:8083/udp/239.1.1.15:8015
CCTV-9纪录,http://223.12.13.231:8083/udp/239.1.1.16:8016
CCTV-10科教,http://223.12.13.231:8083/udp/239.1.1.17:8017
CCTV-12社会与法,http://223.12.13.231:8083/udp/239.1.1.19:8019
CCTV-13新闻,http://223.12.13.231:8083/udp/239.1.1.20:8020
CCTV-14少儿,http://223.12.13.231:8083/udp/239.1.1.21:8021
CCTV-16奥林匹克,http://223.12.13.231:8083/udp/239.1.1.122:8122
CCTV-17农业农村,http://223.12.13.231:8083/udp/239.1.1.23:8023
CCTV-5+体育赛事,http://223.12.13.231:8083/udp/239.1.1.12:8012
CCTV-风云剧场,http://223.12.13.231:8083/udp/239.1.1.93:8093
CCTV-第一剧场,http://223.12.13.231:8083/udp/239.1.1.94:8094
CCTV-怀旧剧场,http://223.12.13.231:8083/udp/239.1.1.95:8095
CCTV-女性时尚,http://223.12.13.231:8083/udp/239.1.1.89:8089
CCTV-电视指南,http://223.12.13.231:8083/udp/239.1.1.90:8090
CCTV-文化精品,http://223.12.13.231:8083/udp/239.1.1.91:8091
CCTV-风云音乐,http://223.12.13.231:8083/udp/239.1.1.96:8096
CCTV-兵器科技,http://223.12.13.231:8083/udp/239.1.1.97:8097
CCTV-世界地理,http://223.12.13.231:8083/udp/239.1.1.99:8099
CCTV-央视台球,http://223.12.13.231:8083/udp/239.1.1.100:8100
CCTV-风云足球,http://223.12.13.231:8083/udp/239.1.1.101:8101
CCTV-高尔夫网球,http://223.12.13.231:8083/udp/239.1.1.102:8102
湖南卫视,http://223.12.13.231:8083/udp/239.1.1.28:8028
四川卫视,http://223.12.13.231:8083/udp/239.1.1.29:8029
吉林卫视,http://223.12.13.231:8083/udp/239.1.1.30:8030
上海卫视,http://223.12.13.231:8083/udp/239.1.1.31:8031
湖北卫视,http://223.12.13.231:8083/udp/239.1.1.32:8032
东南卫视,http://223.12.13.231:8083/udp/239.1.1.33:8033
河南卫视,http://223.12.13.231:8083/udp/239.1.1.34:8034
江苏卫视,http://223.12.13.231:8083/udp/239.1.1.35:8035
重庆卫视,http://223.12.13.231:8083/udp/239.1.1.36:8036
黑龙江卫视,http://223.12.13.231:8083/udp/239.1.1.37:8037
浙江卫视,http://223.12.13.231:8083/udp/239.1.1.38:8038
深圳卫视,http://223.12.13.231:8083/udp/239.1.1.39:8039
广西卫视,http://223.12.13.231:8083/udp/239.1.1.40:8040
北京卫视,http://223.12.13.231:8083/udp/239.1.1.41:8041
辽宁卫视,http://223.12.13.231:8083/udp/239.1.1.42:8042
贵州卫视,http://223.12.13.231:8083/udp/239.1.1.43:8043
安徽卫视,http://223.12.13.231:8083/udp/239.1.1.44:8044
天津卫视,http://223.12.13.231:8083/udp/239.1.1.46:8046
山东卫视,http://223.12.13.231:8083/udp/239.1.1.47:8047
河北卫视,http://223.12.13.231:8083/udp/239.1.1.48:8048
广东卫视,http://223.12.13.231:8083/udp/239.1.1.49:8049
江西卫视,http://223.12.13.231:8083/udp/239.1.1.52:8052
上海动漫秀场,http://223.12.13.231:8083/udp/239.1.1.80:8080
上海都市剧场,http://223.12.13.231:8083/udp/239.1.1.81:8081
上海纪实人文,http://223.12.13.231:8083/udp/239.1.1.45:8045
上海生活时尚,http://223.12.13.231:8083/udp/239.1.1.76:8076
上海法治天地,http://223.12.13.231:8083/udp/239.1.1.79:8079
上海金色学堂,http://223.12.13.231:8083/udp/239.1.1.82:8082
上海游戏风云,http://223.12.13.231:8083/udp/239.1.1.83:8083
上海乐游纪实,http://223.12.13.231:8083/udp/239.1.1.84:8084
上海东方财经,http://223.12.13.231:8083/udp/239.1.1.85:8085
湖南金鹰纪实,http://223.12.13.231:8083/udp/239.1.1.63:8063
湖南快乐垂钓,http://223.12.13.231:8083/udp/239.1.1.86:8086
湖南茶频道,http://223.12.13.231:8083/udp/239.1.1.77:8077
魅力足球,http://223.12.13.231:8083/udp/239.1.1.75:8075
山西卫视,http://1.70.34.199:8084/udp/239.1.1.1:8001
黄河电视台,http://1.70.34.199:8084/udp/239.1.1.2:8002
山西经济与科技,http://1.70.34.199:8084/udp/239.1.1.3:8003
山西影视,http://1.70.34.199:8084/udp/239.1.1.4:8004
山西社会与法治,http://1.70.34.199:8084/udp/239.1.1.5:8005
山西文体生活,http://1.70.34.199:8084/udp/239.1.1.6:8006
晋中综合频道,http://1.70.34.199:8084/udp/239.1.1.120:8120
晋中公共频道,http://1.70.34.199:8084/udp/239.1.1.121:8121
运城1台,http://1.70.34.199:8084/udp/239.1.1.123:8123
运城2台,http://1.70.34.199:8084/udp/239.1.1.124:8124
盐湖频道,http://1.70.34.199:8084/udp/239.1.1.125:8125
CCTV-1综合,http://1.70.34.199:8084/udp/239.1.1.7:8007
CCTV-2财经,http://1.70.34.199:8084/udp/239.1.1.8:8008
CCTV-3综艺,http://1.70.34.199:8084/udp/239.1.1.9:8009
CCTV-4中文国际,http://1.70.34.199:8084/udp/239.1.1.10:8010
CCTV-5体育,http://1.70.34.199:8084/udp/239.1.1.11:8011
CCTV-6电影,http://1.70.34.199:8084/udp/239.1.1.13:8013
CCTV-8电视剧,http://1.70.34.199:8084/udp/239.1.1.15:8015
CCTV-9纪录,http://1.70.34.199:8084/udp/239.1.1.16:8016
CCTV-10科教,http://1.70.34.199:8084/udp/239.1.1.17:8017
CCTV-12社会与法,http://1.70.34.199:8084/udp/239.1.1.19:8019
CCTV-13新闻,http://1.70.34.199:8084/udp/239.1.1.20:8020
CCTV-14少儿,http://1.70.34.199:8084/udp/239.1.1.21:8021
CCTV-16奥林匹克,http://1.70.34.199:8084/udp/239.1.1.122:8122
CCTV-17农业农村,http://1.70.34.199:8084/udp/239.1.1.23:8023
CCTV-5+体育赛事,http://1.70.34.199:8084/udp/239.1.1.12:8012
CCTV-风云剧场,http://1.70.34.199:8084/udp/239.1.1.93:8093
CCTV-第一剧场,http://1.70.34.199:8084/udp/239.1.1.94:8094
CCTV-怀旧剧场,http://1.70.34.199:8084/udp/239.1.1.95:8095
CCTV-女性时尚,http://1.70.34.199:8084/udp/239.1.1.89:8089
CCTV-电视指南,http://1.70.34.199:8084/udp/239.1.1.90:8090
CCTV-文化精品,http://1.70.34.199:8084/udp/239.1.1.91:8091
CCTV-风云音乐,http://1.70.34.199:8084/udp/239.1.1.96:8096
CCTV-兵器科技,http://1.70.34.199:8084/udp/239.1.1.97:8097
CCTV-世界地理,http://1.70.34.199:8084/udp/239.1.1.99:8099
CCTV-央视台球,http://1.70.34.199:8084/udp/239.1.1.100:8100
CCTV-风云足球,http://1.70.34.199:8084/udp/239.1.1.101:8101
CCTV-高尔夫网球,http://1.70.34.199:8084/udp/239.1.1.102:8102
湖南卫视,http://1.70.34.199:8084/udp/239.1.1.28:8028
四川卫视,http://1.70.34.199:8084/udp/239.1.1.29:8029
吉林卫视,http://1.70.34.199:8084/udp/239.1.1.30:8030
上海卫视,http://1.70.34.199:8084/udp/239.1.1.31:8031
湖北卫视,http://1.70.34.199:8084/udp/239.1.1.32:8032
东南卫视,http://1.70.34.199:8084/udp/239.1.1.33:8033
河南卫视,http://1.70.34.199:8084/udp/239.1.1.34:8034
江苏卫视,http://1.70.34.199:8084/udp/239.1.1.35:8035
重庆卫视,http://1.70.34.199:8084/udp/239.1.1.36:8036
黑龙江卫视,http://1.70.34.199:8084/udp/239.1.1.37:8037
浙江卫视,http://1.70.34.199:8084/udp/239.1.1.38:8038
深圳卫视,http://1.70.34.199:8084/udp/239.1.1.39:8039
广西卫视,http://1.70.34.199:8084/udp/239.1.1.40:8040
北京卫视,http://1.70.34.199:8084/udp/239.1.1.41:8041
辽宁卫视,http://1.70.34.199:8084/udp/239.1.1.42:8042
贵州卫视,http://1.70.34.199:8084/udp/239.1.1.43:8043
安徽卫视,http://1.70.34.199:8084/udp/239.1.1.44:8044
天津卫视,http://1.70.34.199:8084/udp/239.1.1.46:8046
山东卫视,http://1.70.34.199:8084/udp/239.1.1.47:8047
河北卫视,http://1.70.34.199:8084/udp/239.1.1.48:8048
广东卫视,http://1.70.34.199:8084/udp/239.1.1.49:8049
江西卫视,http://1.70.34.199:8084/udp/239.1.1.52:8052
上海动漫秀场,http://1.70.34.199:8084/udp/239.1.1.80:8080
上海都市剧场,http://1.70.34.199:8084/udp/239.1.1.81:8081
上海纪实人文,http://1.70.34.199:8084/udp/239.1.1.45:8045
上海生活时尚,http://1.70.34.199:8084/udp/239.1.1.76:8076
上海法治天地,http://1.70.34.199:8084/udp/239.1.1.79:8079
上海金色学堂,http://1.70.34.199:8084/udp/239.1.1.82:8082
上海游戏风云,http://1.70.34.199:8084/udp/239.1.1.83:8083
上海乐游纪实,http://1.70.34.199:8084/udp/239.1.1.84:8084
上海东方财经,http://1.70.34.199:8084/udp/239.1.1.85:8085
湖南金鹰纪实,http://1.70.34.199:8084/udp/239.1.1.63:8063
湖南快乐垂钓,http://1.70.34.199:8084/udp/239.1.1.86:8086
湖南茶频道,http://1.70.34.199:8084/udp/239.1.1.77:8077
魅力足球,http://1.70.34.199:8084/udp/239.1.1.75:8075
山西卫视,http://1.70.35.14:8084/udp/239.1.1.1:8001
黄河电视台,http://1.70.35.14:8084/udp/239.1.1.2:8002
山西经济与科技,http://1.70.35.14:8084/udp/239.1.1.3:8003
山西影视,http://1.70.35.14:8084/udp/239.1.1.4:8004
山西社会与法治,http://1.70.35.14:8084/udp/239.1.1.5:8005
山西文体生活,http://1.70.35.14:8084/udp/239.1.1.6:8006
晋中综合频道,http://1.70.35.14:8084/udp/239.1.1.120:8120
晋中公共频道,http://1.70.35.14:8084/udp/239.1.1.121:8121
运城1台,http://1.70.35.14:8084/udp/239.1.1.123:8123
运城2台,http://1.70.35.14:8084/udp/239.1.1.124:8124
盐湖频道,http://1.70.35.14:8084/udp/239.1.1.125:8125
CCTV-1综合,http://1.70.35.14:8084/udp/239.1.1.7:8007
CCTV-2财经,http://1.70.35.14:8084/udp/239.1.1.8:8008
CCTV-3综艺,http://1.70.35.14:8084/udp/239.1.1.9:8009
CCTV-4中文国际,http://1.70.35.14:8084/udp/239.1.1.10:8010
CCTV-5体育,http://1.70.35.14:8084/udp/239.1.1.11:8011
CCTV-6电影,http://1.70.35.14:8084/udp/239.1.1.13:8013
CCTV-8电视剧,http://1.70.35.14:8084/udp/239.1.1.15:8015
CCTV-9纪录,http://1.70.35.14:8084/udp/239.1.1.16:8016
CCTV-10科教,http://1.70.35.14:8084/udp/239.1.1.17:8017
CCTV-12社会与法,http://1.70.35.14:8084/udp/239.1.1.19:8019
CCTV-13新闻,http://1.70.35.14:8084/udp/239.1.1.20:8020
CCTV-14少儿,http://1.70.35.14:8084/udp/239.1.1.21:8021
CCTV-16奥林匹克,http://1.70.35.14:8084/udp/239.1.1.122:8122
CCTV-17农业农村,http://1.70.35.14:8084/udp/239.1.1.23:8023
CCTV-5+体育赛事,http://1.70.35.14:8084/udp/239.1.1.12:8012
CCTV-风云剧场,http://1.70.35.14:8084/udp/239.1.1.93:8093
CCTV-第一剧场,http://1.70.35.14:8084/udp/239.1.1.94:8094
CCTV-怀旧剧场,http://1.70.35.14:8084/udp/239.1.1.95:8095
CCTV-女性时尚,http://1.70.35.14:8084/udp/239.1.1.89:8089
CCTV-电视指南,http://1.70.35.14:8084/udp/239.1.1.90:8090
CCTV-文化精品,http://1.70.35.14:8084/udp/239.1.1.91:8091
CCTV-风云音乐,http://1.70.35.14:8084/udp/239.1.1.96:8096
CCTV-兵器科技,http://1.70.35.14:8084/udp/239.1.1.97:8097
CCTV-世界地理,http://1.70.35.14:8084/udp/239.1.1.99:8099
CCTV-央视台球,http://1.70.35.14:8084/udp/239.1.1.100:8100
CCTV-风云足球,http://1.70.35.14:8084/udp/239.1.1.101:8101
CCTV-高尔夫网球,http://1.70.35.14:8084/udp/239.1.1.102:8102
湖南卫视,http://1.70.35.14:8084/udp/239.1.1.28:8028
四川卫视,http://1.70.35.14:8084/udp/239.1.1.29:8029
吉林卫视,http://1.70.35.14:8084/udp/239.1.1.30:8030
上海卫视,http://1.70.35.14:8084/udp/239.1.1.31:8031
湖北卫视,http://1.70.35.14:8084/udp/239.1.1.32:8032
东南卫视,http://1.70.35.14:8084/udp/239.1.1.33:8033
河南卫视,http://1.70.35.14:8084/udp/239.1.1.34:8034
江苏卫视,http://1.70.35.14:8084/udp/239.1.1.35:8035
重庆卫视,http://1.70.35.14:8084/udp/239.1.1.36:8036
黑龙江卫视,http://1.70.35.14:8084/udp/239.1.1.37:8037
浙江卫视,http://1.70.35.14:8084/udp/239.1.1.38:8038
深圳卫视,http://1.70.35.14:8084/udp/239.1.1.39:8039
广西卫视,http://1.70.35.14:8084/udp/239.1.1.40:8040
北京卫视,http://1.70.35.14:8084/udp/239.1.1.41:8041
辽宁卫视,http://1.70.35.14:8084/udp/239.1.1.42:8042
贵州卫视,http://1.70.35.14:8084/udp/239.1.1.43:8043
安徽卫视,http://1.70.35.14:8084/udp/239.1.1.44:8044
天津卫视,http://1.70.35.14:8084/udp/239.1.1.46:8046
山东卫视,http://1.70.35.14:8084/udp/239.1.1.47:8047
河北卫视,http://1.70.35.14:8084/udp/239.1.1.48:8048
广东卫视,http://1.70.35.14:8084/udp/239.1.1.49:8049
江西卫视,http://1.70.35.14:8084/udp/239.1.1.52:8052
上海动漫秀场,http://1.70.35.14:8084/udp/239.1.1.80:8080
上海都市剧场,http://1.70.35.14:8084/udp/239.1.1.81:8081
上海纪实人文,http://1.70.35.14:8084/udp/239.1.1.45:8045
上海生活时尚,http://1.70.35.14:8084/udp/239.1.1.76:8076
上海法治天地,http://1.70.35.14:8084/udp/239.1.1.79:8079
上海金色学堂,http://1.70.35.14:8084/udp/239.1.1.82:8082
上海游戏风云,http://1.70.35.14:8084/udp/239.1.1.83:8083
上海乐游纪实,http://1.70.35.14:8084/udp/239.1.1.84:8084
上海东方财经,http://1.70.35.14:8084/udp/239.1.1.85:8085
湖南金鹰纪实,http://1.70.35.14:8084/udp/239.1.1.63:8063
湖南快乐垂钓,http://1.70.35.14:8084/udp/239.1.1.86:8086
湖南茶频道,http://1.70.35.14:8084/udp/239.1.1.77:8077
魅力足球,http://1.70.35.14:8084/udp/239.1.1.75:8075
山西卫视,http://1.70.35.14:8083/udp/239.1.1.1:8001
黄河电视台,http://1.70.35.14:8083/udp/239.1.1.2:8002
山西经济与科技,http://1.70.35.14:8083/udp/239.1.1.3:8003
山西影视,http://1.70.35.14:8083/udp/239.1.1.4:8004
山西社会与法治,http://1.70.35.14:8083/udp/239.1.1.5:8005
山西文体生活,http://1.70.35.14:8083/udp/239.1.1.6:8006
晋中综合频道,http://1.70.35.14:8083/udp/239.1.1.120:8120
晋中公共频道,http://1.70.35.14:8083/udp/239.1.1.121:8121
运城1台,http://1.70.35.14:8083/udp/239.1.1.123:8123
运城2台,http://1.70.35.14:8083/udp/239.1.1.124:8124
盐湖频道,http://1.70.35.14:8083/udp/239.1.1.125:8125
CCTV-1综合,http://1.70.35.14:8083/udp/239.1.1.7:8007
CCTV-2财经,http://1.70.35.14:8083/udp/239.1.1.8:8008
CCTV-3综艺,http://1.70.35.14:8083/udp/239.1.1.9:8009
CCTV-4中文国际,http://1.70.35.14:8083/udp/239.1.1.10:8010
CCTV-5体育,http://1.70.35.14:8083/udp/239.1.1.11:8011
CCTV-6电影,http://1.70.35.14:8083/udp/239.1.1.13:8013
CCTV-8电视剧,http://1.70.35.14:8083/udp/239.1.1.15:8015
CCTV-9纪录,http://1.70.35.14:8083/udp/239.1.1.16:8016
CCTV-10科教,http://1.70.35.14:8083/udp/239.1.1.17:8017
CCTV-12社会与法,http://1.70.35.14:8083/udp/239.1.1.19:8019
CCTV-13新闻,http://1.70.35.14:8083/udp/239.1.1.20:8020
CCTV-14少儿,http://1.70.35.14:8083/udp/239.1.1.21:8021
CCTV-16奥林匹克,http://1.70.35.14:8083/udp/239.1.1.122:8122
CCTV-17农业农村,http://1.70.35.14:8083/udp/239.1.1.23:8023
CCTV-5+体育赛事,http://1.70.35.14:8083/udp/239.1.1.12:8012
CCTV-风云剧场,http://1.70.35.14:8083/udp/239.1.1.93:8093
CCTV-第一剧场,http://1.70.35.14:8083/udp/239.1.1.94:8094
CCTV-怀旧剧场,http://1.70.35.14:8083/udp/239.1.1.95:8095
CCTV-女性时尚,http://1.70.35.14:8083/udp/239.1.1.89:8089
CCTV-电视指南,http://1.70.35.14:8083/udp/239.1.1.90:8090
CCTV-文化精品,http://1.70.35.14:8083/udp/239.1.1.91:8091
CCTV-风云音乐,http://1.70.35.14:8083/udp/239.1.1.96:8096
CCTV-兵器科技,http://1.70.35.14:8083/udp/239.1.1.97:8097
CCTV-世界地理,http://1.70.35.14:8083/udp/239.1.1.99:8099
CCTV-央视台球,http://1.70.35.14:8083/udp/239.1.1.100:8100
CCTV-风云足球,http://1.70.35.14:8083/udp/239.1.1.101:8101
CCTV-高尔夫网球,http://1.70.35.14:8083/udp/239.1.1.102:8102
湖南卫视,http://1.70.35.14:8083/udp/239.1.1.28:8028
四川卫视,http://1.70.35.14:8083/udp/239.1.1.29:8029
吉林卫视,http://1.70.35.14:8083/udp/239.1.1.30:8030
上海卫视,http://1.70.35.14:8083/udp/239.1.1.31:8031
湖北卫视,http://1.70.35.14:8083/udp/239.1.1.32:8032
东南卫视,http://1.70.35.14:8083/udp/239.1.1.33:8033
河南卫视,http://1.70.35.14:8083/udp/239.1.1.34:8034
江苏卫视,http://1.70.35.14:8083/udp/239.1.1.35:8035
重庆卫视,http://1.70.35.14:8083/udp/239.1.1.36:8036
黑龙江卫视,http://1.70.35.14:8083/udp/239.1.1.37:8037
浙江卫视,http://1.70.35.14:8083/udp/239.1.1.38:8038
深圳卫视,http://1.70.35.14:8083/udp/239.1.1.39:8039
广西卫视,http://1.70.35.14:8083/udp/239.1.1.40:8040
北京卫视,http://1.70.35.14:8083/udp/239.1.1.41:8041
辽宁卫视,http://1.70.35.14:8083/udp/239.1.1.42:8042
贵州卫视,http://1.70.35.14:8083/udp/239.1.1.43:8043
安徽卫视,http://1.70.35.14:8083/udp/239.1.1.44:8044
天津卫视,http://1.70.35.14:8083/udp/239.1.1.46:8046
山东卫视,http://1.70.35.14:8083/udp/239.1.1.47:8047
